image,f1_mic,f2_mic,f3_mic,f4_mic,f5_mic,f6_mic,f7_mic,f8_mic,f9_mic,f10_mic,f11_mic,f12_mic,f13_mic,f14_mic,f15_mic,f16_mic,f17_mic,f18_mic,f19_mic,f20_mic,f21_mic,f22_mic,f23_mic,f24_mic,f25_mic,f26_mic,f27_mic,f28_mic,f29_mic,f30_mic,f31_mic,f32_mic,f33_mic,f34_mic,f35_mic,f36_mic,f37_mic,f38_mic,f39_mic,f40_mic,f41_mic,f42_mic,f43_mic,f44_mic,f45_mic,f46_mic,f47_mic,f48_mic,f49_mic,f50_mic,f51_mic,f52_mic,f53_mic,f54_mic,f55_mic,f56_mic,f57_mic,f58_mic,f59_mic,f60_mic,f61_mic,f62_mic,f63_mic,f64_mic,f1_mac,f2_mac,f3_mac,f4_mac,f5_mac,f6_mac,f7_mac,f8_mac,f9_mac,f10_mac,f11_mac,f12_mac,f13_mac,f14_mac,f15_mac,f16_mac,f17_mac,f18_mac,f19_mac,f20_mac,f21_mac,f22_mac,f23_mac,f24_mac,f25_mac,f26_mac,f27_mac,f28_mac,f29_mac,f30_mac,f31_mac,f32_mac,f33_mac,f34_mac,f35_mac,f36_mac,f37_mac,f38_mac,f39_mac,f40_mac,f41_mac,f42_mac,f43_mac,f44_mac,f45_mac,f46_mac,f47_mac,f48_mac,f49_mac,f50_mac,f51_mac,f52_mac,f53_mac,f54_mac,f55_mac,f56_mac,f57_mac,f58_mac,f59_mac,f60_mac,f61_mac,f62_mac,f63_mac,f64_mac,label
image13.png,1.3521459273706096,1.3755168577737924,1.4000951852101924,1.3013135883205762,1.2441929666782405,1.3957400837677574,1.2105044141973915,1.2199492811029287,1.4206605453212333,1.2884114736412102,1.4058661092287605,1.3909665130165993,1.255751401459561,1.326639831053342,1.3321080710513666,1.3153336007860474,1.2707980532837473,1.4590171210722265,1.2624926410820627,1.2368555253251106,1.2426601622283886,1417990.386455355,1.292265297040111,1.299512669929288,1.3121938855291135,1.3156717347016111,1.3013315732340585,1.2657066646573671,1.3036894176054548,1.2579703479847137,1.4820568203586721,1.208834743843107,1.2889857235994073,1.2171596367262676,1.2481695352460458,1.3356312775969157,1.2855078700895697,1.51669630906501,1.2810268401895957,1.2422122586709476,1.3127907956332845,1.2564654540931866,1.3498773416787526,1.336203908866584,1.2442804502398428,1.3066152864092222,1.2671574870502789,1.3150939357122375,1.2722350186885663,1.2876296240854352,1.2822214372187821,1.1942335978715521,1.2830626158417933,1.2330142806870275,1.2411713981821089,1.2737509925908248,1.2643092399249798,1.2264928700550188,1.24296929429819,1.22792373241198,1.2463106501273373,1.2554044202077814,1.2285012319650324,1.2232912335716533,35.0,77.0,73.0,64.0,87.0,40.0,83.0,63.0,26.0,61.0,36.0,39.0,80.0,48.0,52.0,56.0,92.0,51.0,62.0,94.0,72.0,41.0,48.0,21.0,56.0,47.0,44.0,59.0,52.0,77.0,39.0,83.0,56.0,52.0,72.0,50.0,54.0,21.0,39.0,67.0,39.0,76.0,33.0,31.0,78.0,89.0,58.0,31.0,46.0,44.0,34.0,74.0,34.0,41.0,54.0,39.0,39.0,60.0,58.0,76.0,43.0,47.0,59.0,76.0,119.0
image14.png,1.3521459273706096,1.3755168577737924,1.4000951852101924,1.3013135883205762,1.2441929666782405,1.3957400837677574,1.2105044141973915,1.2199492811029287,1.4206605453212333,1.2884114736412102,1.4058661092287605,1.3909665130165993,1.255751401459561,1.326639831053342,1.3321080710513666,1.3153336007860474,1.2707980532837473,1.4590171210722265,1.2624926410820627,1.2368555253251106,1.2426601622283886,1417990.386455355,1.292265297040111,1.299512669929288,1.3121938855291135,1.3156717347016111,1.3013315732340585,1.2657066646573671,1.3036894176054548,1.2579703479847137,1.4820568203586721,1.208834743843107,1.2889857235994073,1.2171596367262676,1.2481695352460458,1.3356312775969157,1.2855078700895697,1.51669630906501,1.2810268401895957,1.2422122586709476,1.3127907956332845,1.2564654540931866,1.3498773416787526,1.336203908866584,1.2442804502398428,1.3066152864092222,1.2671574870502789,1.3150939357122375,1.2722350186885663,1.2876296240854352,1.2822214372187821,1.1942335978715521,1.2830626158417933,1.2330142806870275,1.2411713981821089,1.2737509925908248,1.2643092399249798,1.2264928700550188,1.24296929429819,1.22792373241198,1.2463106501273373,1.2554044202077814,1.2285012319650324,1.2232912335716533,35.0,77.0,73.0,64.0,87.0,40.0,83.0,63.0,26.0,61.0,36.0,39.0,80.0,48.0,52.0,56.0,92.0,51.0,62.0,94.0,72.0,41.0,48.0,21.0,56.0,47.0,44.0,59.0,52.0,77.0,39.0,83.0,56.0,52.0,72.0,50.0,54.0,21.0,39.0,67.0,39.0,76.0,33.0,31.0,78.0,89.0,58.0,31.0,46.0,44.0,34.0,74.0,34.0,41.0,54.0,39.0,39.0,60.0,58.0,76.0,43.0,47.0,59.0,76.0,118.0
image15.png,1.3521459273706096,1.3755168577737924,1.4000951852101924,1.3013135883205762,1.2441929666782405,1.3957400837677574,1.2105044141973915,1.2199492811029287,1.4206605453212333,1.2884114736412102,1.4058661092287605,1.3909665130165993,1.255751401459561,1.326639831053342,1.3321080710513666,1.3153336007860474,1.2707980532837473,1.4590171210722265,1.2624926410820627,1.2368555253251106,1.2426601622283886,1417990.386455355,1.292265297040111,1.299512669929288,1.3121938855291135,1.3156717347016111,1.3013315732340585,1.2657066646573671,1.3036894176054548,1.2579703479847137,1.4820568203586721,1.208834743843107,1.2889857235994073,1.2171596367262676,1.2481695352460458,1.3356312775969157,1.2855078700895697,1.51669630906501,1.2810268401895957,1.2422122586709476,1.3127907956332845,1.2564654540931866,1.3498773416787526,1.336203908866584,1.2442804502398428,1.3066152864092222,1.2671574870502789,1.3150939357122375,1.2722350186885663,1.2876296240854352,1.2822214372187821,1.1942335978715521,1.2830626158417933,1.2330142806870275,1.2411713981821089,1.2737509925908248,1.2643092399249798,1.2264928700550188,1.24296929429819,1.22792373241198,1.2463106501273373,1.2554044202077814,1.2285012319650324,1.2232912335716533,35.0,77.0,73.0,64.0,87.0,40.0,83.0,63.0,26.0,61.0,36.0,39.0,80.0,48.0,52.0,56.0,92.0,51.0,62.0,94.0,72.0,41.0,48.0,21.0,56.0,47.0,44.0,59.0,52.0,77.0,39.0,83.0,56.0,52.0,72.0,50.0,54.0,21.0,39.0,67.0,39.0,76.0,33.0,31.0,78.0,89.0,58.0,31.0,46.0,44.0,34.0,74.0,34.0,41.0,54.0,39.0,39.0,60.0,58.0,76.0,43.0,47.0,59.0,76.0,121.0
image16.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,118.0
image17.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,121.0
image18.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,119.0
image19.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,126.0
image20.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,122.0
image21.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,123.0
image22.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,119.0
image23.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,119.0
image24.png,1.3946130884039334,1.2954710670510308,1.2627875385822567,1.3030036588959695,1.2624618146420425,1.294492537702506,1.2284777853743938,1.2228543971403443,1.4140466906770155,1.2729669583557424,1.3647043970152992,1.3078054156010903,1.2541960055009154,1.289725095708389,1.298854687168915,1.28272908623254,1.2693579486004984,1.3148547556624375,1.2668994453021065,1.2481638725536062,1.2318523295477433,1.4031244291532972,1.3902715791084148,1.5357391220276428,1.3764557253018574,1.2927377361234502,1.3006135451512435,1.2546436672229861,1.265149321584819,1.2421772020665334,1.4683887133151907,1.226826458894629,48.813740660751996,1.237739625627877,1.2489965013513353,1.319663676731406,1.2813511375895563,1.3488676944691462,1.2708131112753762,1.2378668419136245,1.307101485959389,1.242668484530362,1.291977438775603,1.3112289069360554,1.2169686800342325,1.2303269333404687,1.2505587644566185,998.6846215058752,1.2772076272216417,1.287009530564434,1.277700067497907,1.1939707303652947,1.2702069443023192,1.2357248422585214,1.2143104465250332,1.261334191772519,1.251525195086435,1.2447708614448292,1.208971815621317,1.2034566516407486,1.252935276683583,1.2472426152343363,1.2048070591118778,1.3207849653396337,42.0,50.0,38.0,83.0,114.0,46.0,103.0,165.0,24.0,67.0,40.0,34.0,61.0,42.0,49.0,42.0,77.0,70.0,70.0,91.0,70.0,36.0,42.0,29.0,36.0,38.0,42.0,68.0,82.0,76.0,47.0,90.0,62.0,68.0,64.0,33.0,50.0,20.0,56.0,68.0,28.0,56.0,50.0,32.0,86.0,82.0,66.0,29.0,39.0,52.0,21.0,51.0,37.0,45.0,62.0,38.0,31.0,31.0,67.0,37.0,37.0,43.0,53.0,70.0,121.0
image25.png,1.3725654711064146,1.4152042076628033,1.3336504276111096,1.3698579082061468,1.2430035096671301,1.3515941450967908,1.213470067247078,1.2076734078967597,1.3967659420002956,1.2941066802941237,1.3524853464997153,1.284542748002128,1.237745264947912,1.2828954106043668,1.281438204065084,1.3147982717778695,1.2438229302333002,1.310146447214107,1.2896332313475862,1.2385818299898486,1.2427224781586734,1.3318914767896168,1.301993936462798,1.4128058514741257,1.2996554667154783,1.7084337404255405,1.3191422869754355,1.2227853611968946,1.235752775780085,1.238481054329375,1.2938561417207726,1.2302336827422644,1.2602870632432708,1.2417900073571224,1.2664155874125158,1.335810183328663,1.2899277348284395,1.9994077012526112,1.2980964034842983,1.2629744027425551,1.316987947896784,1.243163766473051,1.3118244842759799,1.9071987981145966,1.2346672233573375,1.202700721682846,1.2483543938350847,1.285093395970636,1.2621620579480182,1.2963587398964618,1.2796424027961826,1.2168717639358333,1.2811689548892788,1.2762285164704685,1.2448639411862055,55.13594077869165,1.2525933879377873,1.216474771947102,1.2639015615323994,1.2384037682364395,1.2413471517833952,1.2447297123803505,1.2238669072356683,1.7219950577154073,45.0,37.0,41.0,57.0,74.0,51.0,90.0,101.0,26.0,35.0,34.0,37.0,80.0,58.0,45.0,56.0,45.0,46.0,66.0,72.0,66.0,42.0,51.0,29.0,39.0,31.0,37.0,59.0,74.0,64.0,45.0,98.0,43.0,67.0,69.0,27.0,41.0,31.0,49.0,54.0,44.0,54.0,56.0,28.0,74.0,69.0,75.0,46.0,37.0,43.0,40.0,92.0,25.0,59.0,73.0,54.0,43.0,67.0,83.0,67.0,50.0,55.0,82.0,100.0,118.0
