image,f1_mic,f2_mic,f3_mic,f4_mic,f5_mic,f6_mic,f7_mic,f8_mic,f9_mic,f10_mic,f11_mic,f12_mic,f13_mic,f14_mic,f15_mic,f16_mic,f17_mic,f18_mic,f19_mic,f20_mic,f21_mic,f22_mic,f23_mic,f24_mic,f25_mic,f26_mic,f27_mic,f28_mic,f29_mic,f30_mic,f31_mic,f32_mic,f33_mic,f34_mic,f35_mic,f36_mic,f37_mic,f38_mic,f39_mic,f40_mic,f41_mic,f42_mic,f43_mic,f44_mic,f45_mic,f46_mic,f47_mic,f48_mic,f49_mic,f50_mic,f51_mic,f52_mic,f53_mic,f54_mic,f55_mic,f56_mic,f57_mic,f58_mic,f59_mic,f60_mic,f61_mic,f62_mic,f63_mic,f64_mic,f1_mac,f2_mac,f3_mac,f4_mac,f5_mac,f6_mac,f7_mac,f8_mac,f9_mac,f10_mac,f11_mac,f12_mac,f13_mac,f14_mac,f15_mac,f16_mac,f17_mac,f18_mac,f19_mac,f20_mac,f21_mac,f22_mac,f23_mac,f24_mac,f25_mac,f26_mac,f27_mac,f28_mac,f29_mac,f30_mac,f31_mac,f32_mac,f33_mac,f34_mac,f35_mac,f36_mac,f37_mac,f38_mac,f39_mac,f40_mac,f41_mac,f42_mac,f43_mac,f44_mac,f45_mac,f46_mac,f47_mac,f48_mac,f49_mac,f50_mac,f51_mac,f52_mac,f53_mac,f54_mac,f55_mac,f56_mac,f57_mac,f58_mac,f59_mac,f60_mac,f61_mac,f62_mac,f63_mac,f64_mac,label
image26.png,1.3725654711064146,1.4152042076628033,1.3336504276111096,1.3698579082061468,1.2430035096671301,1.3515941450967908,1.213470067247078,1.2076734078967597,1.3967659420002956,1.2941066802941237,1.3524853464997153,1.284542748002128,1.237745264947912,1.2828954106043668,1.281438204065084,1.3147982717778695,1.2438229302333002,1.310146447214107,1.2896332313475862,1.2385818299898486,1.2427224781586734,1.3318914767896168,1.301993936462798,1.4128058514741257,1.2996554667154783,1.7084337404255405,1.3191422869754355,1.2227853611968946,1.235752775780085,1.238481054329375,1.2938561417207726,1.2302336827422644,1.2602870632432708,1.2417900073571224,1.2664155874125158,1.335810183328663,1.2899277348284395,1.9994077012526112,1.2980964034842983,1.2629744027425551,1.316987947896784,1.243163766473051,1.3118244842759799,1.9071987981145966,1.2346672233573375,1.202700721682846,1.2483543938350847,1.285093395970636,1.2621620579480182,1.2963587398964618,1.2796424027961826,1.2168717639358333,1.2811689548892788,1.2762285164704685,1.2448639411862055,55.13594077869165,1.2525933879377873,1.216474771947102,1.2639015615323994,1.2384037682364395,1.2413471517833952,1.2447297123803505,1.2238669072356683,1.7219950577154073,45.0,37.0,41.0,57.0,74.0,51.0,90.0,101.0,26.0,35.0,34.0,37.0,80.0,58.0,45.0,56.0,45.0,46.0,66.0,72.0,66.0,42.0,51.0,29.0,39.0,31.0,37.0,59.0,74.0,64.0,45.0,98.0,43.0,67.0,69.0,27.0,41.0,31.0,49.0,54.0,44.0,54.0,56.0,28.0,74.0,69.0,75.0,46.0,37.0,43.0,40.0,92.0,25.0,59.0,73.0,54.0,43.0,67.0,83.0,67.0,50.0,55.0,82.0,100.0,119.0
image27.png,1.3725654711064146,1.4152042076628033,1.3336504276111096,1.3698579082061468,1.2430035096671301,1.3515941450967908,1.213470067247078,1.2076734078967597,1.3967659420002956,1.2941066802941237,1.3524853464997153,1.284542748002128,1.237745264947912,1.2828954106043668,1.281438204065084,1.3147982717778695,1.2438229302333002,1.310146447214107,1.2896332313475862,1.2385818299898486,1.2427224781586734,1.3318914767896168,1.301993936462798,1.4128058514741257,1.2996554667154783,1.7084337404255405,1.3191422869754355,1.2227853611968946,1.235752775780085,1.238481054329375,1.2938561417207726,1.2302336827422644,1.2602870632432708,1.2417900073571224,1.2664155874125158,1.335810183328663,1.2899277348284395,1.9994077012526112,1.2980964034842983,1.2629744027425551,1.316987947896784,1.243163766473051,1.3118244842759799,1.9071987981145966,1.2346672233573375,1.202700721682846,1.2483543938350847,1.285093395970636,1.2621620579480182,1.2963587398964618,1.2796424027961826,1.2168717639358333,1.2811689548892788,1.2762285164704685,1.2448639411862055,55.13594077869165,1.2525933879377873,1.216474771947102,1.2639015615323994,1.2384037682364395,1.2413471517833952,1.2447297123803505,1.2238669072356683,1.7219950577154073,45.0,37.0,41.0,57.0,74.0,51.0,90.0,101.0,26.0,35.0,34.0,37.0,80.0,58.0,45.0,56.0,45.0,46.0,66.0,72.0,66.0,42.0,51.0,29.0,39.0,31.0,37.0,59.0,74.0,64.0,45.0,98.0,43.0,67.0,69.0,27.0,41.0,31.0,49.0,54.0,44.0,54.0,56.0,28.0,74.0,69.0,75.0,46.0,37.0,43.0,40.0,92.0,25.0,59.0,73.0,54.0,43.0,67.0,83.0,67.0,50.0,55.0,82.0,100.0,120.0
image28.png,1.4088706809452802,1.323648643593291,1.3103481070780263,1.3015588532222295,1.2680026623185976,1.3244645862044415,1.215920157188974,1.1873765272896808,2253.667254800749,1.2876524895134651,1.388442677772139,1.3218629435978912,1.241564561864951,1.3252367837045222,1.2950121826584788,1.303646715524081,1.2675091798458613,1.2994302960208683,1.2793984556736202,1.2330303602664514,1.2355890153990594,1.402326394094568,1.3265502666127245,1953.3389493371762,1.3367053073045994,1.304824197108438,1.3040722187547273,1.2605987799526175,1.2381422731095766,1.2558501589955886,1.3033165687374866,1.1913028812807955,1.2517147471834762,1.2246856545558598,1.2607838396433957,1.2978869144823522,1.2914325203203934,1.332705110932659,1.2844742606416817,1.2556198463153956,1.2885208674878252,1.2491538481883533,1.3137394946906467,103.08153050527329,1.2179794347905775,1.1995382971890984,1.246059229129508,1.2740510113466763,1.3072390817961914,1.2664050553894122,1.2983623877048398,1.2086058932378814,1.3148866927282914,1.24070539731975,1.2183351748223545,1.2846028431394758,1.2578388631390491,1.247954599710161,1.2196925509871168,1.3002013091734663,1.2458389208595813,1.2521935680865006,1.2009781584719137,1.4656206441633213,43.0,64.0,54.0,87.0,73.0,43.0,92.0,95.0,25.0,60.0,26.0,36.0,63.0,49.0,60.0,48.0,69.0,49.0,58.0,88.0,82.0,26.0,48.0,25.0,40.0,42.0,42.0,63.0,78.0,72.0,34.0,86.0,52.0,71.0,77.0,28.0,48.0,22.0,63.0,71.0,37.0,71.0,46.0,26.0,62.0,90.0,62.0,32.0,37.0,52.0,33.0,71.0,30.0,44.0,71.0,40.0,38.0,68.0,70.0,80.0,38.0,45.0,55.0,78.0,123.0
image29.png,1.4088706809452802,1.323648643593291,1.3103481070780263,1.3015588532222295,1.2680026623185976,1.3244645862044415,1.215920157188974,1.1873765272896808,2253.667254800749,1.2876524895134651,1.388442677772139,1.3218629435978912,1.241564561864951,1.3252367837045222,1.2950121826584788,1.303646715524081,1.2675091798458613,1.2994302960208683,1.2793984556736202,1.2330303602664514,1.2355890153990594,1.402326394094568,1.3265502666127245,1953.3389493371762,1.3367053073045994,1.304824197108438,1.3040722187547273,1.2605987799526175,1.2381422731095766,1.2558501589955886,1.3033165687374866,1.1913028812807955,1.2517147471834762,1.2246856545558598,1.2607838396433957,1.2978869144823522,1.2914325203203934,1.332705110932659,1.2844742606416817,1.2556198463153956,1.2885208674878252,1.2491538481883533,1.3137394946906467,103.08153050527329,1.2179794347905775,1.1995382971890984,1.246059229129508,1.2740510113466763,1.3072390817961914,1.2664050553894122,1.2983623877048398,1.2086058932378814,1.3148866927282914,1.24070539731975,1.2183351748223545,1.2846028431394758,1.2578388631390491,1.247954599710161,1.2196925509871168,1.3002013091734663,1.2458389208595813,1.2521935680865006,1.2009781584719137,1.4656206441633213,43.0,64.0,54.0,87.0,73.0,43.0,92.0,95.0,25.0,60.0,26.0,36.0,63.0,49.0,60.0,48.0,69.0,49.0,58.0,88.0,82.0,26.0,48.0,25.0,40.0,42.0,42.0,63.0,78.0,72.0,34.0,86.0,52.0,71.0,77.0,28.0,48.0,22.0,63.0,71.0,37.0,71.0,46.0,26.0,62.0,90.0,62.0,32.0,37.0,52.0,33.0,71.0,30.0,44.0,71.0,40.0,38.0,68.0,70.0,80.0,38.0,45.0,55.0,78.0,121.0
image30.png,1.4088706809452802,1.323648643593291,1.3103481070780263,1.3015588532222295,1.2680026623185976,1.3244645862044415,1.215920157188974,1.1873765272896808,2253.667254800749,1.2876524895134651,1.388442677772139,1.3218629435978912,1.241564561864951,1.3252367837045222,1.2950121826584788,1.303646715524081,1.2675091798458613,1.2994302960208683,1.2793984556736202,1.2330303602664514,1.2355890153990594,1.402326394094568,1.3265502666127245,1953.3389493371762,1.3367053073045994,1.304824197108438,1.3040722187547273,1.2605987799526175,1.2381422731095766,1.2558501589955886,1.3033165687374866,1.1913028812807955,1.2517147471834762,1.2246856545558598,1.2607838396433957,1.2978869144823522,1.2914325203203934,1.332705110932659,1.2844742606416817,1.2556198463153956,1.2885208674878252,1.2491538481883533,1.3137394946906467,103.08153050527329,1.2179794347905775,1.1995382971890984,1.246059229129508,1.2740510113466763,1.3072390817961914,1.2664050553894122,1.2983623877048398,1.2086058932378814,1.3148866927282914,1.24070539731975,1.2183351748223545,1.2846028431394758,1.2578388631390491,1.247954599710161,1.2196925509871168,1.3002013091734663,1.2458389208595813,1.2521935680865006,1.2009781584719137,1.4656206441633213,43.0,64.0,54.0,87.0,73.0,43.0,92.0,95.0,25.0,60.0,26.0,36.0,63.0,49.0,60.0,48.0,69.0,49.0,58.0,88.0,82.0,26.0,48.0,25.0,40.0,42.0,42.0,63.0,78.0,72.0,34.0,86.0,52.0,71.0,77.0,28.0,48.0,22.0,63.0,71.0,37.0,71.0,46.0,26.0,62.0,90.0,62.0,32.0,37.0,52.0,33.0,71.0,30.0,44.0,71.0,40.0,38.0,68.0,70.0,80.0,38.0,45.0,55.0,78.0,121.0
image31.png,1.762205315064628,1.274481924347831,1.2619900296295425,1.4240377356214107,1.2729823272085667,1.3567378870023843,1.2375884070582004,1.2671908339109592,349.50665598254113,1.3069827045719788,1.3991677323793081,1.303985765286207,1.2252482877140853,2265.8993230639117,1.3201320402114167,1.3066667407381143,1.2517234790095284,1.3104224390923953,1.3023336838276778,1.2335946162164617,1.2700069901032724,3.844911203407453,5.89449463701753,1.3543681665520975,1.326215369881738,1.3437451796533555,1.548021962761712,1.2280458936611554,1.2709010931681866,1.2456126017735272,1.298049820908,1.6509926850429641,1.3150744776152747,1.2311279013013456,1.2404947204595107,1.3462811970768513,1.324608089634332,1.3988439521406455,1.27716127904303,1.2539885474188568,1.3069675879571108,1.2762062371757315,1.5525342025561686,1.3221759793775798,1.2442979425191838,1.2160139841248099,1.2447852201530307,1.2753181972475116,1.2471127707040568,1.2977136397474935,1.2914689608568122,1.231181869229557,1.2936370797343246,1.2412713161054763,1.2150067395853978,1.2666954374588069,1.2833221899967953,1.2371414743403562,1.2302710761660307,1.237592772173487,1.2897292237772373,1.2666266981139171,1.2832987049142281,1.4957519906804817,23.0,56.0,45.0,67.0,85.0,41.0,92.0,86.0,26.0,54.0,41.0,41.0,72.0,40.0,47.0,31.0,74.0,61.0,65.0,87.0,66.0,39.0,33.0,18.0,51.0,37.0,42.0,56.0,64.0,74.0,35.0,88.0,44.0,65.0,63.0,29.0,47.0,26.0,52.0,72.0,45.0,53.0,39.0,41.0,74.0,91.0,54.0,48.0,53.0,33.0,40.0,85.0,34.0,50.0,80.0,38.0,39.0,66.0,80.0,81.0,50.0,53.0,68.0,98.0,123.0
image32.png,1.762205315064628,1.274481924347831,1.2619900296295425,1.4240377356214107,1.2729823272085667,1.3567378870023843,1.2375884070582004,1.2671908339109592,349.50665598254113,1.3069827045719788,1.3991677323793081,1.303985765286207,1.2252482877140853,2265.8993230639117,1.3201320402114167,1.3066667407381143,1.2517234790095284,1.3104224390923953,1.3023336838276778,1.2335946162164617,1.2700069901032724,3.844911203407453,5.89449463701753,1.3543681665520975,1.326215369881738,1.3437451796533555,1.548021962761712,1.2280458936611554,1.2709010931681866,1.2456126017735272,1.298049820908,1.6509926850429641,1.3150744776152747,1.2311279013013456,1.2404947204595107,1.3462811970768513,1.324608089634332,1.3988439521406455,1.27716127904303,1.2539885474188568,1.3069675879571108,1.2762062371757315,1.5525342025561686,1.3221759793775798,1.2442979425191838,1.2160139841248099,1.2447852201530307,1.2753181972475116,1.2471127707040568,1.2977136397474935,1.2914689608568122,1.231181869229557,1.2936370797343246,1.2412713161054763,1.2150067395853978,1.2666954374588069,1.2833221899967953,1.2371414743403562,1.2302710761660307,1.237592772173487,1.2897292237772373,1.2666266981139171,1.2832987049142281,1.4957519906804817,23.0,56.0,45.0,67.0,85.0,41.0,92.0,86.0,26.0,54.0,41.0,41.0,72.0,40.0,47.0,31.0,74.0,61.0,65.0,87.0,66.0,39.0,33.0,18.0,51.0,37.0,42.0,56.0,64.0,74.0,35.0,88.0,44.0,65.0,63.0,29.0,47.0,26.0,52.0,72.0,45.0,53.0,39.0,41.0,74.0,91.0,54.0,48.0,53.0,33.0,40.0,85.0,34.0,50.0,80.0,38.0,39.0,66.0,80.0,81.0,50.0,53.0,68.0,98.0,125.0
image33.png,1.762205315064628,1.274481924347831,1.2619900296295425,1.4240377356214107,1.2729823272085667,1.3567378870023843,1.2375884070582004,1.2671908339109592,349.50665598254113,1.3069827045719788,1.3991677323793081,1.303985765286207,1.2252482877140853,2265.8993230639117,1.3201320402114167,1.3066667407381143,1.2517234790095284,1.3104224390923953,1.3023336838276778,1.2335946162164617,1.2700069901032724,3.844911203407453,5.89449463701753,1.3543681665520975,1.326215369881738,1.3437451796533555,1.548021962761712,1.2280458936611554,1.2709010931681866,1.2456126017735272,1.298049820908,1.6509926850429641,1.3150744776152747,1.2311279013013456,1.2404947204595107,1.3462811970768513,1.324608089634332,1.3988439521406455,1.27716127904303,1.2539885474188568,1.3069675879571108,1.2762062371757315,1.5525342025561686,1.3221759793775798,1.2442979425191838,1.2160139841248099,1.2447852201530307,1.2753181972475116,1.2471127707040568,1.2977136397474935,1.2914689608568122,1.231181869229557,1.2936370797343246,1.2412713161054763,1.2150067395853978,1.2666954374588069,1.2833221899967953,1.2371414743403562,1.2302710761660307,1.237592772173487,1.2897292237772373,1.2666266981139171,1.2832987049142281,1.4957519906804817,23.0,56.0,45.0,67.0,85.0,41.0,92.0,86.0,26.0,54.0,41.0,41.0,72.0,40.0,47.0,31.0,74.0,61.0,65.0,87.0,66.0,39.0,33.0,18.0,51.0,37.0,42.0,56.0,64.0,74.0,35.0,88.0,44.0,65.0,63.0,29.0,47.0,26.0,52.0,72.0,45.0,53.0,39.0,41.0,74.0,91.0,54.0,48.0,53.0,33.0,40.0,85.0,34.0,50.0,80.0,38.0,39.0,66.0,80.0,81.0,50.0,53.0,68.0,98.0,125.0
image34.png,1.3643230295178752,1.3165557605277558,1.2958355068529943,1.2933718223270245,1.436801439736808,1.3693470081759012,1.3384002719377046,9936.130007223746,1.4211321532874097,1.8940825653781543,3.321931665584255,1.4663287171231825,1.2598013085404556,1.3080474471522723,1.352463180576405,2.042093137139736,46.927510223000674,1.3011158943940355,1.2842215293135328,1.2989860107651525,1.4910389012947018,1.4111373032630823,1723621.0098016427,1.674782987055457,1.5167066840500587,857011436.3608117,2.0704894372319247,1.2626801657926714,1.671207669010623,1.2989782740946092,1.3661897721897602,1.7190855226357682,1.2943166965859605,2.441057185322684,1.257686676123881,2.3862251308282842,4.110765475775689,1573283828562.065,16631.764964846767,3.1881222862331864,52369267.19683789,4.716386380581447,3.7027839762324235,1.3375820540556544,14.895001546489771,1.5426738410916703,1.3629303318849744,3.2269804245894504,1.294156231683533,2.4491947752494854,1.758851495346096,1.2865176101026514,1.3028197806124326,1.3835461560303242,2.226629404958488,1.275849939554397,1.2880775494897845,1.226788267467142,13.2370940198683,1.8879920810451163,1.6265109331981256,1.3784682537784423,1.2195824324188096,1.7236608116346943,31.0,67.0,66.0,61.0,89.0,42.0,94.0,88.0,30.0,64.0,42.0,51.0,79.0,62.0,46.0,53.0,88.0,48.0,48.0,87.0,69.0,26.0,37.0,22.0,50.0,31.0,48.0,76.0,74.0,57.0,47.0,92.0,56.0,58.0,60.0,37.0,44.0,20.0,58.0,54.0,34.0,46.0,39.0,38.0,74.0,65.0,47.0,42.0,43.0,48.0,39.0,103.0,38.0,62.0,64.0,29.0,45.0,47.0,65.0,60.0,43.0,54.0,73.0,78.0,117.0
image35.png,1.3643230295178752,1.3165557605277558,1.2958355068529943,1.2933718223270245,1.436801439736808,1.3693470081759012,1.3384002719377046,9936.130007223746,1.4211321532874097,1.8940825653781543,3.321931665584255,1.4663287171231825,1.2598013085404556,1.3080474471522723,1.352463180576405,2.042093137139736,46.927510223000674,1.3011158943940355,1.2842215293135328,1.2989860107651525,1.4910389012947018,1.4111373032630823,1723621.0098016427,1.674782987055457,1.5167066840500587,857011436.3608117,2.0704894372319247,1.2626801657926714,1.671207669010623,1.2989782740946092,1.3661897721897602,1.7190855226357682,1.2943166965859605,2.441057185322684,1.257686676123881,2.3862251308282842,4.110765475775689,1573283828562.065,16631.764964846767,3.1881222862331864,52369267.19683789,4.716386380581447,3.7027839762324235,1.3375820540556544,14.895001546489771,1.5426738410916703,1.3629303318849744,3.2269804245894504,1.294156231683533,2.4491947752494854,1.758851495346096,1.2865176101026514,1.3028197806124326,1.3835461560303242,2.226629404958488,1.275849939554397,1.2880775494897845,1.226788267467142,13.2370940198683,1.8879920810451163,1.6265109331981256,1.3784682537784423,1.2195824324188096,1.7236608116346943,31.0,67.0,66.0,61.0,89.0,42.0,94.0,88.0,30.0,64.0,42.0,51.0,79.0,62.0,46.0,53.0,88.0,48.0,48.0,87.0,69.0,26.0,37.0,22.0,50.0,31.0,48.0,76.0,74.0,57.0,47.0,92.0,56.0,58.0,60.0,37.0,44.0,20.0,58.0,54.0,34.0,46.0,39.0,38.0,74.0,65.0,47.0,42.0,43.0,48.0,39.0,103.0,38.0,62.0,64.0,29.0,45.0,47.0,65.0,60.0,43.0,54.0,73.0,78.0,116.0
image36.png,1.3643230295178752,1.3165557605277558,1.2958355068529943,1.2933718223270245,1.436801439736808,1.3693470081759012,1.3384002719377046,9936.130007223746,1.4211321532874097,1.8940825653781543,3.321931665584255,1.4663287171231825,1.2598013085404556,1.3080474471522723,1.352463180576405,2.042093137139736,46.927510223000674,1.3011158943940355,1.2842215293135328,1.2989860107651525,1.4910389012947018,1.4111373032630823,1723621.0098016427,1.674782987055457,1.5167066840500587,857011436.3608117,2.0704894372319247,1.2626801657926714,1.671207669010623,1.2989782740946092,1.3661897721897602,1.7190855226357682,1.2943166965859605,2.441057185322684,1.257686676123881,2.3862251308282842,4.110765475775689,1573283828562.065,16631.764964846767,3.1881222862331864,52369267.19683789,4.716386380581447,3.7027839762324235,1.3375820540556544,14.895001546489771,1.5426738410916703,1.3629303318849744,3.2269804245894504,1.294156231683533,2.4491947752494854,1.758851495346096,1.2865176101026514,1.3028197806124326,1.3835461560303242,2.226629404958488,1.275849939554397,1.2880775494897845,1.226788267467142,13.2370940198683,1.8879920810451163,1.6265109331981256,1.3784682537784423,1.2195824324188096,1.7236608116346943,31.0,67.0,66.0,61.0,89.0,42.0,94.0,88.0,30.0,64.0,42.0,51.0,79.0,62.0,46.0,53.0,88.0,48.0,48.0,87.0,69.0,26.0,37.0,22.0,50.0,31.0,48.0,76.0,74.0,57.0,47.0,92.0,56.0,58.0,60.0,37.0,44.0,20.0,58.0,54.0,34.0,46.0,39.0,38.0,74.0,65.0,47.0,42.0,43.0,48.0,39.0,103.0,38.0,62.0,64.0,29.0,45.0,47.0,65.0,60.0,43.0,54.0,73.0,78.0,114.0
image37.png,1.3548753412523107,1.314837616723422,1.2715427015665026,1.297906226892451,1.2402283210671898,1.4682830882388738,1.2011163389257136,1.2452516411350152,1.4309776454669216,1.283505287542326,1.324615091332672,1.297096733203887,1.235010234186816,1.2920564701328716,1.2399327568178493,1.3065992803832598,1.2503997939417508,1.2745739803713607,1.3151787439100864,1.225152618440366,1.2489041289206273,1.3262214055644015,1.3072438131054895,1.378325688250589,1.2893534782303033,1.3060548207484368,1.2994716358179594,1.232407288993954,1.2561088726413823,1.2255220625743475,1.3553346320503972,1.2133094047781572,1.268733317631789,1.249747203424168,1.254816882022096,1.3207938606716298,1.2812690378704898,2.452042939881102,1.3628608116518635,1.2545810622577211,1.2928728246249335,1.2550264509519344,1.3522189388281356,1.3353634878790235,1.20851776209655,1.2154983923441938,1.2627157388439647,1.3119653073886832,1.297756726438526,1.437747502810014,30.569545555095708,1.2421172782084235,1.3108129425595112,1.2374733975921959,1.2085398333325421,1.2635586323513401,1.2416577013891035,1.2061064371202759,1.232259983697037,22.540488145286105,1.258281884462631,1.2431965307634003,1.2199718044589662,1.4045917851846355,32.0,46.0,34.0,59.0,99.0,36.0,97.0,133.0,29.0,63.0,28.0,23.0,79.0,45.0,37.0,54.0,86.0,49.0,63.0,65.0,68.0,32.0,44.0,21.0,43.0,42.0,43.0,65.0,68.0,66.0,39.0,98.0,48.0,68.0,82.0,23.0,54.0,19.0,65.0,71.0,33.0,63.0,33.0,38.0,86.0,69.0,48.0,35.0,39.0,57.0,41.0,77.0,34.0,50.0,75.0,42.0,40.0,48.0,76.0,70.0,39.0,50.0,73.0,96.0,131.0
image38.png,1.3548753412523107,1.314837616723422,1.2715427015665026,1.297906226892451,1.2402283210671898,1.4682830882388738,1.2011163389257136,1.2452516411350152,1.4309776454669216,1.283505287542326,1.324615091332672,1.297096733203887,1.235010234186816,1.2920564701328716,1.2399327568178493,1.3065992803832598,1.2503997939417508,1.2745739803713607,1.3151787439100864,1.225152618440366,1.2489041289206273,1.3262214055644015,1.3072438131054895,1.378325688250589,1.2893534782303033,1.3060548207484368,1.2994716358179594,1.232407288993954,1.2561088726413823,1.2255220625743475,1.3553346320503972,1.2133094047781572,1.268733317631789,1.249747203424168,1.254816882022096,1.3207938606716298,1.2812690378704898,2.452042939881102,1.3628608116518635,1.2545810622577211,1.2928728246249335,1.2550264509519344,1.3522189388281356,1.3353634878790235,1.20851776209655,1.2154983923441938,1.2627157388439647,1.3119653073886832,1.297756726438526,1.437747502810014,30.569545555095708,1.2421172782084235,1.3108129425595112,1.2374733975921959,1.2085398333325421,1.2635586323513401,1.2416577013891035,1.2061064371202759,1.232259983697037,22.540488145286105,1.258281884462631,1.2431965307634003,1.2199718044589662,1.4045917851846355,32.0,46.0,34.0,59.0,99.0,36.0,97.0,133.0,29.0,63.0,28.0,23.0,79.0,45.0,37.0,54.0,86.0,49.0,63.0,65.0,68.0,32.0,44.0,21.0,43.0,42.0,43.0,65.0,68.0,66.0,39.0,98.0,48.0,68.0,82.0,23.0,54.0,19.0,65.0,71.0,33.0,63.0,33.0,38.0,86.0,69.0,48.0,35.0,39.0,57.0,41.0,77.0,34.0,50.0,75.0,42.0,40.0,48.0,76.0,70.0,39.0,50.0,73.0,96.0,129.0
image39.png,1.3548753412523107,1.314837616723422,1.2715427015665026,1.297906226892451,1.2402283210671898,1.4682830882388738,1.2011163389257136,1.2452516411350152,1.4309776454669216,1.283505287542326,1.324615091332672,1.297096733203887,1.235010234186816,1.2920564701328716,1.2399327568178493,1.3065992803832598,1.2503997939417508,1.2745739803713607,1.3151787439100864,1.225152618440366,1.2489041289206273,1.3262214055644015,1.3072438131054895,1.378325688250589,1.2893534782303033,1.3060548207484368,1.2994716358179594,1.232407288993954,1.2561088726413823,1.2255220625743475,1.3553346320503972,1.2133094047781572,1.268733317631789,1.249747203424168,1.254816882022096,1.3207938606716298,1.2812690378704898,2.452042939881102,1.3628608116518635,1.2545810622577211,1.2928728246249335,1.2550264509519344,1.3522189388281356,1.3353634878790235,1.20851776209655,1.2154983923441938,1.2627157388439647,1.3119653073886832,1.297756726438526,1.437747502810014,30.569545555095708,1.2421172782084235,1.3108129425595112,1.2374733975921959,1.2085398333325421,1.2635586323513401,1.2416577013891035,1.2061064371202759,1.232259983697037,22.540488145286105,1.258281884462631,1.2431965307634003,1.2199718044589662,1.4045917851846355,32.0,46.0,34.0,59.0,99.0,36.0,97.0,133.0,29.0,63.0,28.0,23.0,79.0,45.0,37.0,54.0,86.0,49.0,63.0,65.0,68.0,32.0,44.0,21.0,43.0,42.0,43.0,65.0,68.0,66.0,39.0,98.0,48.0,68.0,82.0,23.0,54.0,19.0,65.0,71.0,33.0,63.0,33.0,38.0,86.0,69.0,48.0,35.0,39.0,57.0,41.0,77.0,34.0,50.0,75.0,42.0,40.0,48.0,76.0,70.0,39.0,50.0,73.0,96.0,128.0
image40.png,1.3643230295178752,1.3165557605277558,1.2958355068529943,1.2933718223270245,1.436801439736808,1.3693470081759012,1.3384002719377046,9936.130007223746,1.4211321532874097,1.8940825653781543,3.321931665584255,1.4663287171231825,1.2598013085404556,1.3080474471522723,1.352463180576405,2.042093137139736,46.927510223000674,1.3011158943940355,1.2842215293135328,1.2989860107651525,1.4910389012947018,1.4111373032630823,1723621.0098016427,1.674782987055457,1.5167066840500587,857011436.3608117,2.0704894372319247,1.2626801657926714,1.671207669010623,1.2989782740946092,1.3661897721897602,1.7190855226357682,1.2943166965859605,2.441057185322684,1.257686676123881,2.3862251308282842,4.110765475775689,1573283828562.065,16631.764964846767,3.1881222862331864,52369267.19683789,4.716386380581447,3.7027839762324235,1.3375820540556544,14.895001546489771,1.5426738410916703,1.3629303318849744,3.2269804245894504,1.294156231683533,2.4491947752494854,1.758851495346096,1.2865176101026514,1.3028197806124326,1.3835461560303242,2.226629404958488,1.275849939554397,1.2880775494897845,1.226788267467142,13.2370940198683,1.8879920810451163,1.6265109331981256,1.3784682537784423,1.2195824324188096,1.7236608116346943,31.0,67.0,66.0,61.0,89.0,42.0,94.0,88.0,30.0,64.0,42.0,51.0,79.0,62.0,46.0,53.0,88.0,48.0,48.0,87.0,69.0,26.0,37.0,22.0,50.0,31.0,48.0,76.0,74.0,57.0,47.0,92.0,56.0,58.0,60.0,37.0,44.0,20.0,58.0,54.0,34.0,46.0,39.0,38.0,74.0,65.0,47.0,42.0,43.0,48.0,39.0,103.0,38.0,62.0,64.0,29.0,45.0,47.0,65.0,60.0,43.0,54.0,73.0,78.0,114.0
